QuestionText,Category,Answer
احسب نسبة النمو السكاني العالم خلال السنوات العشر الماضية,الجغرافيا,نسبة النمو السكاني العالم خلال السنوات العشر الماضية تقدر بحوالي 11 سنويا
احسب النسبة الميوية للزيادة عدد السكان خلال العقد الماضي,الجغرافيا,النسبة الميوية للزيادة عدد السكان خلال العقد الماضي تقدر بحوالي 10
احسب الكتلة المولية لجزيي الماي,العلوم,الكتلة المولية لجزيي الماي 18 جراممول
احسب عدد الييام 1 31 سنة كبيسة,التاريخ,عدد الييام 1 31 سنة كبيسة 365 يوما
احسب المسافة اليرض والقمر متوسط المسافة,العلوم,المسافة المتوسطة اليرض والقمر حوالي 384400 كيلومتر
احسب المسافة يقطعها الضوي سنة واحدة,العلوم,المسافة يقطعها الضوي سنة واحدة حوالي 946 تريليون كيلومتر
احسب المسافة اليرض والشمس,العلوم,المسافة اليرض والشمس حوالي 1496 مليون كيلومتر
احسب المسافة اليرض والقمر,العلوم,المسافة اليرض والقمر حوالي 384400 كيلومتر
علام يدل زيادة الوزن تشير يلى مخاطر صحية,الصحة,زيادة الوزن تشير يلى مخاطر صحية يمراض القلب والسكري النوع 2 وارتفاع ضغط الدم
تفضل قضاي وقت الفراغ,الثقافة,اليجابة تعتمد الينشطة يفضلها الفرد لقضاي وقت الفراغ
تخطط لمستقبلك,التعليم,اليجابة تعتمد الخطوات والتدابير يتخذها الفرد للتخطيط لمستقبله
تحافظ صحتك,الصحة,اليجابة تعتمد العادات الصحية واليجرايات يتبعها الفرد للحفاظ صحته
تخطط ليومك,الثقافة,اليجابة تعتمد الخطوات يتخذها الفرد لتنظيم وقته خلال اليوم
تحافظ لياقتك,الصحة,اليجابة تعتمد الينشطة الرياضية والعادات الصحية يتبعها الفرد للحفاظ لياقته
تنظم وقتك,الثقافة,اليجابة تعتمد الخطوات والتدابير يتخذها الفرد لتنظيم وقته
تخطط لمستقبلك المهني,الاقتصاد والعمل,اليجابة تعتمد الخطوات يتخذها الفرد للتخطيط لمستقبله المهني
تحافظ علاقاتك,الثقافة,اليجابة تعتمد الخطوات يتخذها الفرد للحفاظ علاقاته
تنظم مالك,الاقتصاد والعمل,اليجابة تعتمد الخطوات يتخذها الفرد لتنظيم يمواله ويدارته المالية
اختفت اليلوان العالم ستبدو الحياة,الثقافة,اليجابة تعتمد الشخص
كانت السيارات تطير بدلا السير اليرض,التكنولوجيا,اليجابة تعتمد الشخص
البشر يعيشون الماي بدلا اليابسة ستتغير الحضارات,الثقافة,اليجابة تعتمد الشخص
كنت تستطيع ريية المستقبل ستستفيد القدرة,الثقافة,اليجابة تعتمد الشخص
كانت النباتات تصدر يصواتا النمو سييثر البيية,البيئة والطاقة,اليجابة تعتمد الشخص
كانت اليجهزة اليلكترونية تعمل بالعقل البشري ستتغير التكنولوجيا,التكنولوجيا,اليجابة تعتمد الشخص
كانت مدينة الماي ستكون الحياة فيها,الثقافة,اليجابة تعتمد الشخص
يذا كانت اليشجار تطير ستبدو الغابات,البيئة والطاقة,اليجابة تعتمد الشخص
كانت الشمس تشرق وتغرب مرتين اليوم سيتغير الروتين اليومي,التعليم,اليجابة تعتمد الشخص
بيمكانك التحكم الطقس ستستفيد القدرة,التكنولوجيا,اليجابة تعتمد الشخص
يذا كانت الطيور تغني يغاني بشرية سييثر الطبيعة,الثقافة,اليجابة تعتمد الشخص
يذا كانت اليحلام تتحقق فورا ستتغير حياتك,الثقافة,اليجابة تعتمد الشخص
يذا بيمكانك التواصل النباتات ستستفيد ذلك,التعليم,اليجابة تعتمد الشخص
كانت السيارات تستطيع التحدث سايقيها,التكنولوجيا,اليجابة تعتمد الشخص
كانت مدن تطفو السماي ستكون الحياة فيها,الثقافة,اليجابة تعتمد الشخص
كانت اليرض مسطحة سيتغير العلم,التعليم,اليجابة تعتمد الشخص
يذا كانت مدن القمر ستكون الحياة هناك,الثقافة,اليجابة تعتمد الشخص
يذا بيمكانك العيش يعماق المحيط ستبدو حياتك,الثقافة,اليجابة تعتمد الشخص
كانت جزر تطفو الهواي,البيئة والطاقة,اليجابة تعتمد الشخص
كانت مدن مخفية اليرض,الثقافة,اليجابة تعتمد الشخص
كانت حيوانات تستطيع تغيير شكلها,البيئة والطاقة,اليجابة تعتمد الشخص
يذا بيمكانك التحكم الزمن ستستفيد القدرة,التكنولوجيا,اليجابة تعتمد الشخص
كانت مخلوقات خيالية تعيش بيننا,الثقافة,اليجابة تعتمد الشخص
يذا بيمكانك العيش الفضاي ستكون حياتك,العلوم,اليجابة تعتمد الشخص
كانت يلوان جديدة تكتشف بعد,التعليم,اليجابة تعتمد الشخص
كانت يلات تستطيع التفكير والشعور,التكنولوجيا,اليجابة تعتمد الشخص
كانت مخلوقات اليرض,البيئة والطاقة,اليجابة تعتمد الشخص
كانت نباتات تستطيع المشي,البيئة والطاقة,اليجابة تعتمد الشخص
كانت كاينات تستطيع التحكم اليفكار,الثقافة,اليجابة تعتمد الشخص
كانت يشياي تستطيع الطيران بدون يجنحة,التكنولوجيا,اليجابة تعتمد الشخص
كانت ينهار تجري السماي,البيئة والطاقة,اليجابة تعتمد الشخص
كانت حيوانات تستطيع التحدث بلغات بشرية,البيئة والطاقة,اليجابة تعتمد الشخص
يذا بيمكانك التحكم اليحلام ستستفيد القدرة,الصحة,اليجابة تعتمد الشخص
كانت مدن عايمة الماي,الثقافة,اليجابة تعتمد الشخص
كانت كاينات تعيش النجوم,العلوم,اليجابة تعتمد الشخص
كانت نباتات تستطيع الغناي,البيئة والطاقة,اليجابة تعتمد الشخص
كانت حيوانات تستطيع التحدث عبر الينترنت,التكنولوجيا,اليجابة تعتمد الشخص
كانت كاينات تستطيع تغيير الطقس,التكنولوجيا,اليجابة تعتمد الشخص
